,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Customer_ID,Frequency,Monetary,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
14947,54,1049.79,9/28/2011,73,4,5,5,455,Champions
13775,63,1049.66,4/28/2010,591,2,5,5,255,At Risk
17934,41,1049.15,10/19/2011,52,4,5,5,455,Champions
15026,138,1048.89,9/20/2011,81,4,5,5,455,Champions
15839,62,1048.49,11/6/2011,34,4,5,5,455,Champions
16728,263,1048.28,10/24/2011,47,4,5,5,455,Champions
17578,65,1047.33,5/5/2011,219,3,5,5,355,Loyal Customers
17474,6,1047,4/19/2010,600,2,2,5,225,Lost
15407,148,1046.74,11/6/2011,34,4,5,5,455,Champions
15091,57,1046.61,10/3/2011,68,4,5,5,455,Champions
17555,264,1045.74,11/20/2011,20,5,5,5,555,Champions
14108,52,1044.96,11/9/2011,31,4,5,5,455,Champions
15464,155,1044.65,1/5/2011,339,3,5,5,355,Loyal Customers
15535,130,1044.37,6/19/2011,174,3,5,5,355,Loyal Customers
13359,56,1043.31,10/7/2011,64,4,5,5,455,Champions
16903,182,1041.75,11/10/2011,30,4,5,5,455,Champions
16991,74,1041.21,10/14/2010,422,2,5,5,255,At Risk
16261,163,1041.16,11/22/2011,18,5,5,5,555,Champions
13613,59,1039.85,9/13/2010,453,2,5,5,255,At Risk
13873,60,1038.92,8/12/2011,120,3,5,5,355,Loyal Customers
12486,49,1037.28,10/4/2010,432,2,5,5,255,At Risk
17042,97,1036.58,12/7/2011,3,5,5,5,555,Champions
14902,59,1035.62,11/14/2011,26,4,5,5,455,Champions
17926,44,1035.49,7/29/2011,134,3,5,5,355,Loyal Customers
16260,18,1035.45,10/20/2011,51,4,2,5,425,New Customers
12811,56,1033.9,3/24/2011,261,3,5,5,355,Loyal Customers
17724,40,1033,9/29/2011,72,4,5,5,455,Champions
14248,47,1032.95,1/25/2011,319,3,5,5,355,Loyal Customers
13000,62,1032.5,8/25/2011,107,3,5,5,355,Loyal Customers
17405,82,1031.41,12/8/2011,2,5,5,5,555,Champions
13235,58,1031.07,5/11/2011,213,3,5,5,355,Loyal Customers
16198,33,1030.041,9/25/2011,76,4,5,5,455,Champions
16418,156,1028.74,10/26/2011,45,4,5,5,455,Champions
15333,16,1028.56,5/15/2011,209,3,2,5,325,Others
16682,30,1028,12/5/2011,5,5,5,5,555,Champions
16227,34,1027.22,4/28/2011,226,3,5,5,355,Loyal Customers
15887,37,1027.15,10/29/2010,407,2,5,5,255,At Risk
15003,329,1027.03,8/23/2010,474,2,5,5,255,At Risk
17749,57,1026.18,6/14/2011,179,3,5,5,355,Loyal Customers
16160,20,1025.44,10/5/2011,66,4,5,5,455,Champions
13602,58,1025.17,10/6/2011,65,4,5,5,455,Champions
17310,2,1025.1,11/17/2010,388,2,2,5,225,Lost
14204,220,1024.83,12/7/2011,3,5,5,5,555,Champions
17362,144,1024.04,4/14/2011,240,3,5,5,355,Loyal Customers
16568,5,1020.9,10/8/2010,428,2,2,5,225,Lost
12572,60,1020.42,12/1/2011,9,5,5,5,555,Champions
13376,53,1019.76,9/1/2011,100,3,5,5,355,Loyal Customers
18142,15,1019.52,7/5/2011,158,3,2,5,325,Others
18074,43,1019.44,12/1/2010,374,3,5,5,355,Loyal Customers
12403,9,1019.36,10/21/2011,50,4,2,5,425,New Customers
13956,147,1019.27,12/4/2011,6,5,5,5,555,Champions
16441,85,1019.13,10/3/2011,68,4,5,5,455,Champions
12828,56,1018.71,12/7/2011,3,5,5,5,555,Champions
16284,133,1018.48,11/8/2011,32,4,5,5,455,Champions
12905,54,1018.42,5/12/2010,577,2,5,5,255,At Risk
16787,112,1017.53,11/7/2010,398,2,5,5,255,At Risk
15970,24,1017.32,2/9/2011,304,3,5,5,355,Loyal Customers
12652,51,1017.03,1/12/2011,332,3,5,5,355,Loyal Customers
13641,44,1016.47,3/9/2010,641,2,5,5,255,At Risk
13333,55,1015.74,10/24/2010,412,2,5,5,255,At Risk
14675,221,1015.58,11/23/2011,17,5,5,5,555,Champions
16623,51,1015.24,4/8/2011,246,3,5,5,355,Loyal Customers
12410,40,1013.71,2/4/2011,309,3,5,5,355,Loyal Customers
13466,55,1013.35,6/8/2011,185,3,5,5,355,Loyal Customers
12642,47,1013.26,11/14/2011,26,5,5,5,555,Champions
15951,59,1013.17,12/1/2011,9,5,5,5,555,Champions
16451,65,1013.15,9/13/2011,88,4,5,5,455,Champions
17197,29,1013.01,11/10/2011,30,4,5,5,455,Champions
17980,61,1012.72,6/27/2011,166,3,5,5,355,Loyal Customers
14775,60,1011.9,10/12/2011,59,4,5,5,455,Champions
13039,55,1010.73,5/4/2010,585,2,5,5,255,At Risk
16572,57,1009.6,8/4/2011,128,3,5,5,355,Loyal Customers
13258,44,1009.43,11/28/2011,12,5,5,5,555,Champions
16287,42,1006.98,6/23/2011,170,3,5,5,355,Loyal Customers
13429,67,1006.8,11/29/2011,11,5,5,5,555,Champions
15850,311,1006.75,11/20/2011,20,5,5,5,555,Champions
13238,47,1006.63,11/22/2011,18,5,5,5,555,Champions
15771,28,1006.54,4/14/2010,605,2,5,5,255,At Risk
12703,74,1006.53,9/29/2011,72,4,5,5,455,Champions
13427,52,1006.53,11/20/2011,20,5,5,5,555,Champions
13549,59,1005.8,11/14/2011,26,4,5,5,455,Champions
13867,60,1005.09,11/8/2011,32,4,5,5,455,Champions
14214,67,1004.38,11/9/2011,31,4,5,5,455,Champions
18160,65,1003.88,10/13/2011,58,4,5,5,455,Champions
16435,125,1003.07,7/15/2010,513,2,5,5,255,At Risk
12446,57,1002.31,10/13/2011,58,4,5,5,455,Champions
13857,128,1001.01,11/11/2010,394,2,5,5,255,At Risk
14255,1,1000.63,6/11/2010,547,2,2,5,225,Lost
12545,50,1000.39,9/25/2011,76,4,5,5,455,Champions
15508,92,1000.27,6/3/2011,190,3,5,5,355,Loyal Customers
18143,61,1000.16,8/15/2011,117,3,5,5,355,Loyal Customers
13005,56,999.68,6/19/2011,174,3,5,5,355,Loyal Customers
12413,51,999.45,10/4/2011,67,4,5,5,455,Champions
17205,35,999.35,10/17/2011,54,4,5,5,455,Champions
17329,104,998.53,11/25/2011,15,5,5,5,555,Champions
17631,69,998.49,12/8/2011,2,5,5,5,555,Champions
12722,53,997.63,9/15/2011,86,4,5,5,455,Champions
13965,24,996.61,8/20/2010,477,2,5,5,255,At Risk
16699,62,994.6,11/24/2010,381,2,5,5,255,At Risk
13292,59,994.51,11/1/2011,39,4,5,5,455,Champions
17237,79,994.13,11/28/2011,12,5,5,5,555,Champions
15104,67,993.54,5/27/2011,197,3,5,5,355,Loyal Customers
17299,113,993.23,11/28/2011,12,5,5,5,555,Champions
14223,60,991.13,9/8/2011,93,4,5,5,455,Champions
13559,2,990,7/15/2010,513,2,2,5,225,Lost
13245,45,989.22,10/20/2011,51,4,5,5,455,Champions
17883,173,988.42,12/6/2011,4,5,5,5,555,Champions
15176,52,988.04,2/10/2010,668,2,5,5,255,At Risk
16130,55,987.48,10/13/2010,423,2,5,5,255,At Risk
18237,61,987.1,12/7/2011,3,5,5,5,555,Champions
13439,167,986.61,3/29/2011,256,3,5,5,355,Loyal Customers
12862,131,984.62,10/10/2010,426,2,5,5,255,At Risk
17144,48,984.57,12/8/2011,2,5,5,5,555,Champions
15109,48,983.1,4/8/2011,246,3,5,5,355,Loyal Customers
12541,52,981.18,11/10/2011,30,4,5,5,455,Champions
12543,43,980.25,9/17/2010,449,2,5,5,255,At Risk
14510,75,979.85,11/29/2010,376,3,5,5,355,Loyal Customers
14230,33,979.8,9/30/2010,436,2,5,5,255,At Risk
15025,139,979.79,11/6/2011,34,4,5,5,455,Champions
17369,1,979.2,9/10/2010,456,2,2,5,225,Lost
13350,40,979.12,11/23/2011,17,5,5,5,555,Champions
14157,85,978.69,11/20/2011,20,5,5,5,555,Champions
15132,52,977.93,11/21/2011,19,5,5,5,555,Champions
14454,110,977.3,11/28/2010,377,3,5,5,355,Loyal Customers
17123,43,977.17,7/1/2011,162,3,5,5,355,Loyal Customers
17221,124,976.62,12/2/2011,8,5,5,5,555,Champions
15247,17,976.06,8/9/2011,123,3,2,5,325,Others
15406,122,975.87,11/8/2011,32,4,5,5,455,Champions
17456,60,975.56,12/9/2010,366,3,5,5,355,Loyal Customers
12915,60,975.1,7/14/2011,149,3,5,5,355,Loyal Customers
16376,122,974.96,12/1/2011,9,5,5,5,555,Champions
15449,60,974.52,11/13/2011,27,4,5,5,455,Champions
12994,61,974.42,12/5/2011,5,5,5,5,555,Champions
17958,36,973.88,8/15/2011,117,3,5,5,355,Loyal Customers
12525,60,973.73,7/29/2010,499,2,5,5,255,At Risk
16009,82,972.11,11/17/2011,23,5,5,5,555,Champions
16535,71,972.04,12/4/2011,6,5,5,5,555,Champions
14350,59,972.03,3/10/2011,275,3,5,5,355,Loyal Customers
17100,65,971.74,11/21/2011,19,5,5,5,555,Champions
14953,245,971.32,11/14/2011,26,5,5,5,555,Champions
15208,48,970.52,12/8/2011,2,5,5,5,555,Champions
18006,63,969.51,11/16/2011,24,5,5,5,555,Champions
13223,13,969.12,5/23/2011,201,3,2,5,325,Others
16254,74,967.44,11/26/2010,379,3,5,5,355,Loyal Customers
13204,57,966.66,12/8/2009,732,2,5,5,255,At Risk
14138,46,965.88,12/8/2011,2,5,5,5,555,Champions
17987,164,965.44,6/7/2011,186,3,5,5,355,Loyal Customers
15084,31,965.2,11/25/2010,380,3,5,5,355,Loyal Customers
12550,57,964.83,9/21/2011,80,4,5,5,455,Champions
16763,44,964.7,5/25/2011,199,3,5,5,355,Loyal Customers
15028,102,962.94,12/1/2011,9,5,5,5,555,Champions
15268,22,961.9,8/18/2010,479,2,5,5,255,At Risk
15156,55,961.49,12/8/2011,2,5,5,5,555,Champions
16518,68,959.37,10/9/2011,62,4,5,5,455,Champions
12588,46,958.78,10/31/2011,40,4,5,5,455,Champions
18192,45,957.97,9/29/2011,72,4,5,5,455,Champions
12697,41,957.59,11/11/2011,29,4,5,5,455,Champions
17080,33,957.53,11/17/2011,23,5,5,5,555,Champions
12675,112,957.25,6/4/2010,554,2,5,5,255,At Risk
17172,39,956.57,9/22/2011,79,4,5,5,455,Champions
16141,50,955.94,9/12/2011,89,4,5,5,455,Champions
12990,27,955.5,11/8/2011,32,4,5,5,455,Champions
14629,150,955.26,12/5/2011,5,5,5,5,555,Champions
16947,53,955.21,4/18/2011,236,3,5,5,355,Loyal Customers
12505,42,955.2,10/27/2010,409,2,5,5,255,At Risk
15430,36,954.75,8/29/2010,468,2,5,5,255,At Risk
17298,69,954.26,8/30/2011,102,3,5,5,355,Loyal Customers
15835,50,954.09,10/26/2011,45,4,5,5,455,Champions
17189,120,953.63,8/25/2011,107,3,5,5,355,Loyal Customers
17420,50,953.58,10/20/2011,51,4,5,5,455,Champions
12414,28,952.41,5/6/2011,218,3,5,5,355,Loyal Customers
14615,48,951.76,11/10/2010,395,2,5,5,255,At Risk
17955,22,949.9,5/25/2011,199,3,5,5,355,Loyal Customers
12767,43,949.82,11/29/2010,376,3,5,5,355,Loyal Customers
17081,207,949.39,11/14/2011,26,5,5,5,555,Champions
13046,56,949.25,11/9/2011,31,4,5,5,455,Champions
13636,63,949.12,11/3/2011,37,4,5,5,455,Champions
15177,26,948.93,10/10/2010,426,2,5,5,255,At Risk
12822,46,948.88,9/30/2011,71,4,5,5,455,Champions
12874,48,948.42,11/19/2010,386,2,5,5,255,At Risk
12355,35,947.61,5/9/2011,215,3,5,5,355,Loyal Customers
17516,191,947.5,11/24/2011,16,5,5,5,555,Champions
16136,46,946.8,10/11/2011,60,4,5,5,455,Champions
14994,302,946.72,11/22/2010,383,2,5,5,255,At Risk
16861,49,946.59,10/11/2011,60,4,5,5,455,Champions
17356,86,946.47,2/1/2011,312,3,5,5,355,Loyal Customers
16146,41,946.38,7/5/2011,158,3,5,5,355,Loyal Customers
18217,40,945.04,11/10/2011,30,4,5,5,455,Champions
17544,88,944.82,11/14/2010,391,2,5,5,255,At Risk
13261,9,944.1,3/16/2011,269,3,2,5,325,Others
16203,66,943.84,10/12/2011,59,4,5,5,455,Champions
16199,10,942.75,11/12/2010,393,2,2,5,225,Lost
17604,208,942.38,5/6/2011,218,3,5,5,355,Loyal Customers
15385,21,942.08,10/30/2011,41,4,5,5,455,Champions
14958,71,941.99,7/15/2011,148,3,5,5,355,Loyal Customers
14326,57,940.98,4/11/2011,243,3,5,5,355,Loyal Customers
13416,26,940.8,10/27/2011,44,4,5,5,455,Champions
13936,59,939.66,6/13/2011,180,3,5,5,355,Loyal Customers
16109,31,939.48,5/5/2011,219,3,5,5,355,Loyal Customers
17527,47,939.37,10/17/2011,54,4,5,5,455,Champions
17020,69,935.62,6/15/2010,543,2,5,5,255,At Risk
14140,66,935.05,12/6/2011,4,5,5,5,555,Champions
15792,57,933.84,11/5/2010,400,2,5,5,255,At Risk
15787,200,933.26,11/13/2011,27,4,5,5,455,Champions
16661,62,932.76,6/17/2010,541,2,5,5,255,At Risk
18154,47,932.6,12/6/2011,4,5,5,5,555,Champions
18133,1,931.5,5/11/2011,213,3,2,5,325,Others
12396,65,931.43,2/3/2010,675,2,5,5,255,At Risk
13465,34,931.12,9/19/2010,447,2,5,5,255,At Risk
14924,31,931.01,4/8/2011,246,3,5,5,355,Loyal Customers
15723,123,930.7,12/10/2010,365,3,5,5,355,Loyal Customers
14338,50,928.1,7/1/2011,162,3,5,5,355,Loyal Customers
13288,10,927.61,9/22/2010,444,2,2,5,225,Lost
15243,61,927.28,9/26/2011,75,4,5,5,455,Champions
17805,11,927.03,9/27/2011,74,4,2,5,425,New Customers
16975,45,926.12,10/12/2010,424,2,5,5,255,At Risk
12745,23,925.41,8/10/2010,487,2,5,5,255,At Risk
13805,13,924.6,10/18/2011,53,4,2,5,425,New Customers
14128,65,924.21,10/10/2011,61,4,5,5,455,Champions
18001,132,924.14,11/27/2011,13,5,5,5,555,Champions
16643,55,923.11,4/8/2011,246,3,5,5,355,Loyal Customers
17322,177,922.59,11/28/2010,377,3,5,5,355,Loyal Customers
15654,21,922.53,11/30/2011,10,5,5,5,555,Champions
13122,55,922.39,9/6/2011,95,4,5,5,455,Champions
17472,223,922.35,6/1/2011,192,3,5,5,355,Loyal Customers
16362,90,922.16,11/7/2011,33,4,5,5,455,Champions
13934,31,922.1,3/21/2011,264,3,5,5,355,Loyal Customers
14605,108,921.56,11/30/2010,375,3,5,5,355,Loyal Customers
12638,48,921.49,11/6/2011,34,4,5,5,455,Champions
15576,43,921.37,11/2/2011,38,4,5,5,455,Champions
15957,146,921.25,11/8/2011,32,4,5,5,455,Champions
14272,64,920.81,9/27/2011,74,4,5,5,455,Champions
17363,35,920.46,11/9/2010,396,2,5,5,255,At Risk
12998,58,920.08,8/4/2010,493,2,5,5,255,At Risk
14568,47,919.7,9/30/2010,436,2,5,5,255,At Risk
13075,22,919.61,8/2/2011,130,3,5,5,355,Loyal Customers
13872,57,919.57,6/30/2010,528,2,5,5,255,At Risk
16204,101,918.71,11/16/2011,24,5,5,5,555,Champions
14342,33,918.44,11/18/2011,22,5,5,5,555,Champions
12368,18,917.7,3/21/2010,629,2,2,5,225,Lost
14061,19,917.43,7/20/2010,508,2,2,5,225,Lost
14015,20,917.34,10/18/2011,53,4,5,5,455,Champions
15707,205,916.98,11/4/2011,36,4,5,5,455,Champions
14423,15,916.61,5/5/2011,219,3,2,5,325,Others
14839,74,915.28,10/17/2010,419,2,5,5,255,At Risk
14141,40,915.13,12/7/2011,3,5,5,5,555,Champions
16216,37,914.93,3/17/2011,268,3,5,5,355,Loyal Customers
14549,143,913.6,2/1/2011,312,3,5,5,355,Loyal Customers
15364,29,913.19,9/5/2011,96,3,5,5,355,Loyal Customers
14359,55,912.18,11/20/2011,20,5,5,5,555,Champions
15244,48,912.08,10/5/2011,66,4,5,5,455,Champions
17812,189,911.99,11/27/2011,13,5,5,5,555,Champions
16034,56,911.32,5/27/2011,197,3,5,5,355,Loyal Customers
14289,47,911.26,12/1/2011,9,5,5,5,555,Champions
14133,36,911.14,8/2/2011,130,3,5,5,355,Loyal Customers
16138,37,910.35,11/26/2010,379,3,5,5,355,Loyal Customers
13038,28,908.46,9/20/2011,81,4,5,5,455,Champions
15097,66,908.35,12/5/2011,5,5,5,5,555,Champions
17464,39,907.14,7/4/2011,159,3,5,5,355,Loyal Customers
14714,93,906.24,11/15/2011,25,5,5,5,555,Champions
14969,13,906.23,1/5/2010,704,2,2,5,225,Lost
13573,87,904.52,10/20/2011,51,4,5,5,455,Champions
17746,36,904.18,4/13/2011,241,3,5,5,355,Loyal Customers
17176,42,902.32,5/22/2011,202,3,5,5,355,Loyal Customers
17382,18,902.28,10/5/2011,66,4,2,5,425,New Customers
16916,205,902.02,11/16/2011,24,5,5,5,555,Champions
13548,184,901.44,9/4/2011,97,3,5,5,355,Loyal Customers
15511,158,900.53,11/28/2011,12,5,5,5,555,Champions
12945,51,900.11,2/24/2011,289,3,5,5,355,Loyal Customers
12940,96,899.69,10/16/2011,55,4,5,5,455,Champions
16834,48,898.96,4/26/2011,228,3,5,5,355,Loyal Customers
15710,110,898.87,10/18/2010,418,2,5,5,255,At Risk
15992,54,896.6,12/6/2011,4,5,5,5,555,Champions
13996,33,895.76,11/18/2010,387,2,5,5,255,At Risk
16122,54,895.62,9/27/2011,74,4,5,5,455,Champions
17226,59,895.47,2/4/2011,309,3,5,5,355,Loyal Customers
15211,52,894.41,10/10/2011,61,4,5,5,455,Champions
15066,42,893.59,10/17/2011,54,4,5,5,455,Champions
12772,55,892.47,10/11/2011,60,4,5,5,455,Champions
17155,73,892.46,11/22/2011,18,5,5,5,555,Champions
16784,158,892.33,11/20/2011,20,5,5,5,555,Champions
16442,247,891.98,12/8/2011,2,5,5,5,555,Champions
15393,44,891.34,11/23/2011,17,5,5,5,555,Champions
16361,104,891.21,11/30/2011,10,5,5,5,555,Champions
14065,49,891.02,11/15/2010,390,2,5,5,255,At Risk
15824,26,890.94,9/12/2010,454,2,5,5,255,At Risk
15525,180,890.22,12/7/2011,3,5,5,5,555,Champions
17062,121,889.75,1/30/2011,314,3,5,5,355,Loyal Customers
14813,138,888.91,12/5/2010,370,3,5,5,355,Loyal Customers
17537,74,887.67,11/10/2011,30,4,5,5,455,Champions
16900,79,887.11,11/23/2011,17,5,5,5,555,Champions
15900,126,886.57,11/16/2011,24,5,5,5,555,Champions
16228,54,885.71,11/19/2010,386,2,5,5,255,At Risk
12793,44,885.53,1/9/2011,335,3,5,5,355,Loyal Customers
16898,251,885.21,11/13/2011,27,4,5,5,455,Champions
17704,31,885.19,6/24/2011,169,3,5,5,355,Loyal Customers
17708,73,884.18,6/5/2011,188,3,5,5,355,Loyal Customers
15907,226,882.72,12/6/2011,4,5,5,5,555,Champions
18141,42,882.47,11/3/2010,402,2,5,5,255,At Risk
16387,87,882.46,1/21/2011,323,3,5,5,355,Loyal Customers
17480,53,882.23,9/23/2011,78,4,5,5,455,Champions
16385,114,881.35,10/10/2011,61,4,5,5,455,Champions
17143,112,880.97,10/18/2010,418,2,5,5,255,At Risk
12680,53,880.81,12/9/2011,1,5,5,5,555,Champions
16677,47,880.62,10/24/2010,412,2,5,5,255,At Risk
13937,54,880.13,6/23/2011,170,3,5,5,355,Loyal Customers
14551,79,878.09,11/21/2011,19,5,5,5,555,Champions
14612,14,877.7,10/20/2010,416,2,2,5,225,Lost
15653,6,877.44,9/8/2011,93,4,2,5,425,New Customers
14645,48,876.89,7/6/2011,157,3,5,5,355,Loyal Customers
17864,132,876.57,11/27/2011,13,5,5,5,555,Champions
13768,33,875.97,12/13/2009,727,2,5,5,255,At Risk
13166,68,875.93,3/1/2011,284,3,5,5,355,Loyal Customers
14681,20,875.15,9/29/2011,72,4,5,5,455,Champions
16513,35,874.59,12/5/2011,5,5,5,5,555,Champions
16657,192,874.43,11/30/2011,10,5,5,5,555,Champions
15469,43,874.25,10/20/2011,51,4,5,5,455,Champions
14437,42,873.34,12/9/2010,366,3,5,5,355,Loyal Customers
17361,57,871.79,10/21/2011,50,4,5,5,455,Champions
15224,35,871.36,12/16/2010,359,3,5,5,355,Loyal Customers
13200,46,870.09,11/20/2011,20,5,5,5,555,Champions
17566,142,869.77,12/1/2011,9,5,5,5,555,Champions
14753,48,869.51,9/13/2011,88,4,5,5,455,Champions
16948,43,868.77,7/24/2011,139,3,5,5,355,Loyal Customers
16357,47,868.37,11/6/2011,34,4,5,5,455,Champions
17167,79,867.11,11/25/2010,380,2,5,5,255,At Risk
16567,35,865.6,5/29/2011,195,3,5,5,355,Loyal Customers
13922,30,865.2,12/23/2010,352,3,5,5,355,Loyal Customers
14600,54,865.17,2/7/2011,306,3,5,5,355,Loyal Customers
12791,28,863.51,12/1/2010,374,3,5,5,355,Loyal Customers
16668,53,862.42,11/24/2011,16,5,5,5,555,Champions
12787,44,862.18,11/30/2011,10,5,5,5,555,Champions
17358,146,861.01,2/9/2011,304,3,5,5,355,Loyal Customers
12794,45,860.41,10/17/2011,54,4,5,5,455,Champions
13339,54,860.12,5/23/2011,201,3,5,5,355,Loyal Customers
14372,38,860.08,9/22/2010,444,2,5,5,255,At Risk
13891,99,859.21,11/26/2010,379,3,5,5,355,Loyal Customers
12440,32,859.2,9/3/2010,463,2,5,5,255,At Risk
15870,143,857.46,11/7/2011,33,4,5,5,455,Champions
15287,36,856.03,11/17/2011,23,5,5,5,555,Champions
17161,52,856.01,9/21/2010,445,2,5,5,255,At Risk
15542,226,855.71,7/15/2010,513,2,5,5,255,At Risk
17064,61,855.45,10/12/2011,59,4,5,5,455,Champions
12878,47,854.99,4/17/2011,237,3,5,5,355,Loyal Customers
13945,51,854.15,11/10/2010,395,2,5,5,255,At Risk
14873,49,854.13,5/13/2011,211,3,5,5,355,Loyal Customers
13991,82,852.88,11/27/2011,13,5,5,5,555,Champions
14686,219,852.53,10/21/2010,415,2,5,5,255,At Risk
15266,45,852.21,1/5/2011,339,3,5,5,355,Loyal Customers
16070,33,852.15,11/17/2011,23,5,5,5,555,Champions
12696,49,851.91,10/1/2010,435,2,5,5,255,At Risk
13479,53,851.37,5/23/2011,201,3,5,5,355,Loyal Customers
16020,46,851.01,11/23/2011,17,5,5,5,555,Champions
18108,47,848.81,3/30/2011,255,3,5,5,355,Loyal Customers
12713,38,848.55,12/9/2011,1,5,5,5,555,Champions
15264,55,848.4,10/6/2011,65,4,5,5,455,Champions
15784,43,848.33,8/29/2010,468,2,5,5,255,At Risk
14202,29,847.76,11/23/2010,382,2,5,5,255,At Risk
13221,66,847.41,4/13/2011,241,3,5,5,355,Loyal Customers
13487,49,846.87,10/13/2011,58,4,5,5,455,Champions
16877,156,846.62,11/27/2011,13,5,5,5,555,Champions
13970,13,846.55,11/18/2010,387,2,2,5,225,Lost
14803,44,845.55,6/30/2011,163,3,5,5,355,Loyal Customers
16500,34,843.91,12/5/2011,5,5,5,5,555,Champions
14922,50,843.74,11/11/2010,394,2,5,5,255,At Risk
16344,46,842.42,7/4/2011,159,3,5,5,355,Loyal Customers
16846,47,842.41,10/20/2011,51,4,5,5,455,Champions
17638,3,842.4,3/2/2010,648,2,2,5,225,Lost
16810,34,842.04,5/31/2011,193,3,5,5,355,Loyal Customers
14862,48,841.2,11/14/2011,26,4,5,5,455,Champions
16798,169,841.16,6/3/2010,555,2,5,5,255,At Risk
12891,11,840.5,6/7/2011,186,3,2,5,325,Others
13169,18,840.08,10/7/2011,64,4,2,5,425,New Customers
14355,60,840.05,12/9/2010,366,3,5,5,355,Loyal Customers
18247,37,839.73,10/21/2010,415,2,5,5,255,At Risk
15713,52,839.64,7/19/2011,144,3,5,5,355,Loyal Customers
13940,49,839.14,11/22/2011,18,5,5,5,555,Champions
17332,95,838.27,6/29/2010,529,2,5,5,255,At Risk
14037,114,836.95,6/16/2011,177,3,5,5,355,Loyal Customers
15832,54,836.79,3/30/2011,255,3,5,5,355,Loyal Customers
14929,34,836.69,11/7/2011,33,4,5,5,455,Champions
13795,29,836.3,11/16/2010,389,2,5,5,255,At Risk
16747,42,836.06,11/2/2011,38,4,5,5,455,Champions
13386,31,835.46,10/21/2010,415,2,5,5,255,At Risk
16737,2,835.2,10/17/2011,54,4,2,5,425,New Customers
15190,40,834.44,10/1/2010,435,2,5,5,255,At Risk
16863,47,834.27,11/8/2011,32,4,5,5,455,Champions
16644,62,833.78,6/15/2011,178,3,5,5,355,Loyal Customers
12903,41,833.53,10/7/2010,429,2,5,5,255,At Risk
13175,46,831.45,5/6/2010,583,2,5,5,255,At Risk
15766,26,831.06,10/6/2011,65,4,5,5,455,Champions
15759,17,830.93,5/5/2011,219,3,2,5,325,Others
16924,81,829.89,11/18/2011,22,5,5,5,555,Champions
14087,213,829.47,12/7/2011,3,5,5,5,555,Champions
14851,42,829.41,11/16/2011,24,5,5,5,555,Champions
12730,47,829.25,7/6/2010,522,2,5,5,255,At Risk
12953,48,828.81,11/30/2011,10,5,5,5,555,Champions
15617,42,828.55,11/8/2010,397,2,5,5,255,At Risk
17003,111,828.21,11/2/2010,403,2,5,5,255,At Risk
13681,57,827.83,11/22/2011,18,5,5,5,555,Champions
17045,53,827.68,8/18/2011,114,3,5,5,355,Loyal Customers
12792,47,827.01,3/28/2011,257,3,5,5,355,Loyal Customers
12461,35,826.88,9/6/2011,95,4,5,5,455,Champions
12781,25,826.74,10/7/2011,64,4,5,5,455,Champions
16494,50,826.53,2/16/2011,297,3,5,5,355,Loyal Customers
12427,31,825.8,11/18/2011,22,5,5,5,555,Champions
17880,45,824.92,12/10/2010,365,3,5,5,355,Loyal Customers
13513,40,824.59,8/5/2011,127,3,5,5,355,Loyal Customers
15107,42,824.35,2/1/2011,312,3,5,5,355,Loyal Customers
14260,51,824.28,8/25/2010,472,2,5,5,255,At Risk
16264,63,823.53,9/27/2010,439,2,5,5,255,At Risk
15137,34,823.4,7/7/2010,521,2,5,5,255,At Risk
14508,177,822.92,11/17/2011,23,5,5,5,555,Champions
15847,48,822.57,11/1/2011,39,4,5,5,455,Champions
16164,34,822.48,11/22/2011,18,5,5,5,555,Champions
16680,29,821.45,10/27/2011,44,4,5,5,455,Champions
16246,88,821.35,9/6/2010,460,2,5,5,255,At Risk
13893,21,821.1,2/15/2011,298,3,5,5,355,Loyal Customers
15314,50,820.45,5/24/2011,200,3,5,5,355,Loyal Customers
16135,39,819.45,3/22/2011,263,3,5,5,355,Loyal Customers
17683,46,819.01,11/19/2010,386,2,5,5,255,At Risk
16048,36,818.79,12/1/2010,374,3,5,5,355,Loyal Customers
13612,50,818.29,3/17/2010,633,2,5,5,255,At Risk
15483,269,817.82,7/1/2011,162,3,5,5,355,Loyal Customers
14890,57,817.25,3/31/2011,254,3,5,5,355,Loyal Customers
16869,127,817.12,11/17/2011,23,5,5,5,555,Champions
15180,52,816.93,12/7/2010,368,3,5,5,355,Loyal Customers
14872,43,816.6,8/13/2010,484,2,5,5,255,At Risk
13514,21,815.9,9/27/2011,74,4,5,5,455,Champions
15399,50,815.77,12/8/2011,2,5,5,5,555,Champions
14556,196,815.69,4/22/2010,597,2,5,5,255,At Risk
13811,13,814.5,6/9/2011,184,3,2,5,325,Others
14624,51,814.07,10/13/2011,58,4,5,5,455,Champions
17869,80,813.64,8/24/2011,108,3,5,5,355,Loyal Customers
16621,29,813.48,10/19/2011,52,4,5,5,455,Champions
17194,61,812.5,3/11/2011,274,3,5,5,355,Loyal Customers
16460,132,811.23,11/11/2011,29,4,5,5,455,Champions
16624,48,810.57,9/20/2011,81,4,5,5,455,Champions
13045,45,808.92,9/1/2011,100,3,5,5,355,Loyal Customers
15533,83,807.57,11/20/2011,20,5,5,5,555,Champions
17495,48,806.72,12/2/2011,8,5,5,5,555,Champions
